Age,Word,Lexical_Class,MCDIp,LogFreq,ProKWo
16,train,nouns,0.1182008,2.390935107,0.089781336
17,train,nouns,0.1684982,2.459392488,0.104059463
18,train,nouns,0.341629,2.567026366,0.167689711
19,train,nouns,0.4115854,2.668385917,0.210434256
20,train,nouns,0.4890511,2.746634199,0.23396235
21,train,nouns,0.4778325,2.904174368,0.247690432
22,train,nouns,0.69,2.981365509,0.370102941
23,train,nouns,0.7442748,3.028571253,0.416979737
24,train,nouns,0.7907376,3.061075324,0.459208834
25,train,nouns,0.7987988,3.1532049,0.500718705
26,train,nouns,0.8618785,3.190331698,0.582326009
27,train,nouns,0.8769231,3.268577972,0.604540806
28,train,nouns,0.9510665,3.301897717,0.72790698
29,train,nouns,0.8989899,3.36267093,0.672270276
30,train,nouns,0.9694915,3.433449794,0.779667111
16,trash,nouns,0.06903766,2.017033339,0.079329634
17,trash,nouns,0.1098901,2.068185862,0.091823183
18,trash,nouns,0.2126697,2.113943352,0.149689961
19,trash,nouns,0.2896341,2.184691431,0.197361056
20,trash,nouns,0.270073,2.235528447,0.215251748
21,trash,nouns,0.3497537,2.26245109,0.245871585
22,trash,nouns,0.455,2.271841607,0.353746518
23,trash,nouns,0.4541985,2.301029996,0.398613901
24,trash,nouns,0.542024,2.33243846,0.439055347
25,trash,nouns,0.5135135,2.367355921,0.486570261
26,trash,nouns,0.6022099,2.380211242,0.56139616
27,trash,nouns,0.6205128,2.396199347,0.587386841
28,trash,nouns,0.7766625,2.421603927,0.710288815
29,trash,nouns,0.6868687,2.445604203,0.657865874
30,trash,nouns,0.8033898,2.509202522,0.768525105
16,tray,nouns,0.005230126,1.944482672,0.079216102
17,tray,nouns,0.01098901,1.963787827,0.086788767
18,tray,nouns,0.01809955,2.021189299,0.136446886
19,tray,nouns,0.04268293,2.029383778,0.18183455
20,tray,nouns,0.05109489,2.045322979,0.204548007
21,tray,nouns,0.07389163,2.184691431,0.227694057
22,tray,nouns,0.08,2.252853031,0.329453125
23,tray,nouns,0.1068702,2.307496038,0.381433418
24,tray,nouns,0.1423671,2.403120521,0.441714062
25,tray,nouns,0.1501502,2.416640507,0.487827386
26,tray,nouns,0.1767956,2.436162647,0.561383938
27,tray,nouns,0.2153846,2.442479769,0.590170269
28,tray,nouns,0.3312422,2.45484486,0.713477608
29,tray,nouns,0.3181818,2.46686762,0.660631614
30,tray,nouns,0.4,2.489958479,0.762835999
16,tree,nouns,0.2112971,2.390935107,0.094778591
17,tree,nouns,0.2454212,2.499687083,0.108716297
18,tree,nouns,0.4095023,2.711807229,0.162596832
19,tree,nouns,0.4908537,2.770852012,0.210164946
20,tree,nouns,0.5547445,2.843232778,0.231967938
21,tree,nouns,0.6059113,2.910090546,0.261491504
22,tree,nouns,0.675,2.949877704,0.370794214
23,tree,nouns,0.7938931,3.021602716,0.42426225
24,tree,nouns,0.7993139,3.103803721,0.462137237
25,tree,nouns,0.8198198,3.138618434,0.507976631
26,tree,nouns,0.8563536,3.155336037,0.583957624
27,tree,nouns,0.8871795,3.191171456,0.609531225
28,tree,nouns,0.9410289,3.218272854,0.72565731
29,tree,nouns,0.8787879,3.259354927,0.670931062
30,tree,nouns,0.9627119,3.282395505,0.774589087
16,tricycle,nouns,0.01046025,1,0.046690757
17,tricycle,nouns,0.02930403,1,0.05994006
18,tricycle,nouns,0.03846154,1.146128036,0.078120841
19,tricycle,nouns,0.05487805,1.146128036,0.109397418
20,tricycle,nouns,0.09489051,1.176091259,0.13484441
21,tricycle,nouns,0.1034483,1.278753601,0.162221845
22,tricycle,nouns,0.2,1.505149978,0.280277778
23,tricycle,nouns,0.1755725,1.579783597,0.319756181
24,tricycle,nouns,0.2590051,1.62324929,0.379393939
25,tricycle,nouns,0.3123123,1.681241237,0.416067753
26,tricycle,nouns,0.3480663,1.716003344,0.504129971
27,tricycle,nouns,0.3846154,1.763427994,0.537855478
28,tricycle,nouns,0.4956085,1.763427994,0.667913768
29,tricycle,nouns,0.4242424,1.77815125,0.624117279
30,tricycle,nouns,0.5728814,1.84509804,0.738555986
16,truck,nouns,0.2876569,2.495544338,0.094341799
17,truck,nouns,0.3260073,2.521138084,0.109119492
18,truck,nouns,0.5113122,2.633468456,0.181583662
19,truck,nouns,0.5823171,2.741151599,0.226249688
20,truck,nouns,0.620438,2.904174368,0.251091809
21,truck,nouns,0.6453202,3.002166062,0.281266714
22,truck,nouns,0.785,3.070037867,0.392411979
23,truck,nouns,0.8053435,3.164055292,0.441100345
24,truck,nouns,0.8507719,3.230704314,0.485179245
25,truck,nouns,0.8738739,3.263399331,0.528950069
26,truck,nouns,0.9281768,3.302330929,0.603288303
27,truck,nouns,0.9076923,3.345569756,0.624278388
28,truck,nouns,0.9711418,3.386498966,0.740597365
29,truck,nouns,0.9292929,3.447002898,0.684968845
30,truck,nouns,0.9694915,3.496652939,0.785771484
16,try,function_words,0.003138075,3.115610512,0.066798299
17,try,function_words,0.01098901,3.146128036,0.075561383
18,try,function_words,0.04072398,3.197004728,0.121316383
19,try,function_words,0.05487805,3.236033147,0.163357545
20,try,function_words,0.06934307,3.286905353,0.182179255
21,try,function_words,0.09852217,3.312600439,0.209331285
22,try,function_words,0.19,3.331224781,0.321555187
23,try,function_words,0.2328244,3.351409752,0.363697057
24,try,function_words,0.2641509,3.433929766,0.406410778
25,try,function_words,0.2702703,3.454539985,0.457341548
26,try,function_words,0.359116,3.474361976,0.541401203
27,try,function_words,0.4307692,3.496929648,0.566253325
28,try,function_words,0.5357591,3.526210004,0.698257474
29,try,function_words,0.5151515,3.551815822,0.643763796
30,try,function_words,0.640678,3.565611725,0.750962466
16,tummy,nouns,0.1129707,2.181843588,0.071465117
17,tummy,nouns,0.1758242,2.225309282,0.083301756
18,tummy,nouns,0.3257919,2.274157849,0.143162121
19,tummy,nouns,0.4268293,2.290034611,0.190617037
20,tummy,nouns,0.4489051,2.328379603,0.211302809
21,tummy,nouns,0.453202,2.359835482,0.239567408
22,tummy,nouns,0.635,2.401400541,0.353205575
23,tummy,nouns,0.6832061,2.463892989,0.402051453
24,tummy,nouns,0.7307033,2.549003262,0.449860508
25,tummy,nouns,0.7777778,2.582063363,0.497984732
26,tummy,nouns,0.8563536,2.633468456,0.572814306
27,tummy,nouns,0.8,2.670245853,0.595618817
28,tummy,nouns,0.9309912,2.691965103,0.71983789
29,tummy,nouns,0.8737374,2.719331287,0.667110233
30,tummy,nouns,0.9389831,2.756636108,0.768394895
16,tuna,nouns,0.01046025,0.84509804,0.13405214
17,tuna,nouns,0.02197802,0.84509804,0.161172161
18,tuna,nouns,0.0520362,0.84509804,0.251827358
19,tuna,nouns,0.04268293,0.84509804,0.287523452
20,tuna,nouns,0.05839416,0.84509804,0.298708591
21,tuna,nouns,0.09852217,1,0.260012851
22,tuna,nouns,0.19,1.041392685,0.3488
23,tuna,nouns,0.1717557,1.041392685,0.388549618
24,tuna,nouns,0.1766724,2.139879086,0.408285097
25,tuna,nouns,0.2552553,2.139879086,0.459005834
26,tuna,nouns,0.3149171,2.164352856,0.54333613
27,tuna,nouns,0.3589744,2.190331698,0.575817985
28,tuna,nouns,0.434128,2.193124598,0.693567264
29,tuna,nouns,0.3434343,2.212187604,0.648976249
30,tuna,nouns,0.4338983,2.222716471,0.752068333
16,turkey,nouns,0.04079498,1.86332286,0.100365222
17,turkey,nouns,0.02564103,1.924279286,0.109378367
18,turkey,nouns,0.09276018,1.977723605,0.171628671
19,turkey,nouns,0.1646341,2.025305865,0.207805552
20,turkey,nouns,0.1715328,2.086359831,0.220488881
21,turkey,nouns,0.2167488,2.176091259,0.241059202
22,turkey,nouns,0.32,2.267171728,0.346787791
23,turkey,nouns,0.3167939,2.311753861,0.396956277
24,turkey,nouns,0.3962264,2.469822016,0.428798722
25,turkey,nouns,0.4444444,2.484299839,0.477482441
26,turkey,nouns,0.4917127,2.522444234,0.558818146
27,turkey,nouns,0.5025641,2.540329475,0.587793532
28,turkey,nouns,0.6612296,2.57634135,0.713803813
29,turkey,nouns,0.5606061,2.613841822,0.653962241
30,turkey,nouns,0.7152542,2.624282096,0.764944095
16,turtle,nouns,0.1056485,2.06069784,0.11131369
17,turtle,nouns,0.1282051,2.206825876,0.118791465
18,turtle,nouns,0.2488688,2.264817823,0.188141485
19,turtle,nouns,0.3384146,2.330413773,0.232465563
20,turtle,nouns,0.350365,2.413299764,0.243073542
21,turtle,nouns,0.3990148,2.530199698,0.254568568
22,turtle,nouns,0.475,2.558708571,0.357428571
23,turtle,nouns,0.5916031,2.603144373,0.409568341
24,turtle,nouns,0.6586621,2.671172843,0.45077478
25,turtle,nouns,0.6996997,2.69019608,0.497161104
26,turtle,nouns,0.6850829,2.711807229,0.570472506
27,turtle,nouns,0.7025641,2.737987326,0.592289246
28,turtle,nouns,0.8782936,2.77524626,0.715102171
29,turtle,nouns,0.8181818,2.802089258,0.662734242
30,turtle,nouns,0.9084746,2.831229694,0.770885386
16,under,function_words,0.009414226,2.755874856,0.079304001
17,under,function_words,0.01098901,2.802089258,0.08855005
18,under,function_words,0.03846154,2.870988814,0.144631515
19,under,function_words,0.08841463,2.888740961,0.190750581
20,under,function_words,0.09854015,2.939519253,0.209020912
21,under,function_words,0.1280788,2.98721923,0.232801343
22,under,function_words,0.195,3.033423755,0.342291879
23,under,function_words,0.2862595,3.071513805,0.390569885
24,under,function_words,0.3447684,3.116275588,0.434824904
25,under,function_words,0.4354354,3.144885418,0.478729313
26,under,function_words,0.4640884,3.172018809,0.573863537
27,under,function_words,0.5025641,3.191730393,0.586501402
28,under,function_words,0.7038896,3.229937686,0.71948469
29,under,function_words,0.6111111,3.270911639,0.653292433
30,under,function_words,0.7728814,3.294025094,0.76772413
16,up,function_words,0.3692469,3.851074805,0.111292328
17,up,function_words,0.3846154,3.890309217,0.123625853
18,up,function_words,0.5135747,3.936915681,0.184733439
19,up,function_words,0.5335366,3.972341716,0.226290038
20,up,function_words,0.580292,4.00838723,0.246508665
21,up,function_words,0.6009852,4.044382947,0.273234225
22,up,function_words,0.745,4.078964045,0.383102216
23,up,function_words,0.721374,4.108801724,0.423451985
24,up,function_words,0.7581475,4.164650216,0.460605104
25,up,function_words,0.7657658,4.197059908,0.504428666
26,up,function_words,0.8121547,4.223703564,0.58224677
27,up,function_words,0.8051282,4.248390185,0.602952122
28,up,function_words,0.9096612,4.277173555,0.726974181
29,up,function_words,0.8737374,4.312663866,0.670292961
30,up,function_words,0.9118644,4.344235035,0.772011675
16,us,function_words,0.00209205,2.521138084,0.059926998
17,us,function_words,0,2.663700925,0.079062015
18,us,function_words,0.002262443,2.793790385,0.138692954
19,us,function_words,0.009146341,2.818225894,0.17984824
20,us,function_words,0.00729927,2.857332496,0.201460212
21,us,function_words,0.01970443,2.918554531,0.233625482
22,us,function_words,0.07,3.014100322,0.347446174
23,us,function_words,0.0648855,3.055760465,0.394456052
24,us,function_words,0.0754717,3.133858125,0.431819145
25,us,function_words,0.1231231,3.162862993,0.477407133
26,us,function_words,0.160221,3.183839037,0.555906929
27,us,function_words,0.174359,3.202488317,0.573486088
28,us,function_words,0.259724,3.221153322,0.699236504
29,us,function_words,0.3080808,3.252367514,0.647828666
30,us,function_words,0.3389831,3.282622113,0.746804032
16,vacuum,nouns,0.06485356,1.763427994,0.122315202
17,vacuum,nouns,0.08058608,1.875061263,0.147429213
18,vacuum,nouns,0.1809955,1.944482672,0.225757489
19,vacuum,nouns,0.2560976,1.991226076,0.283711803
20,vacuum,nouns,0.2554745,2.041392685,0.308895276
21,vacuum,nouns,0.320197,2.086359831,0.337384171
22,vacuum,nouns,0.39,2.164352856,0.421428571
23,vacuum,nouns,0.4236641,2.198657087,0.471898046
24,vacuum,nouns,0.4871355,2.214843848,0.501726477
25,vacuum,nouns,0.5825826,2.230448921,0.547313669
26,vacuum,nouns,0.6298343,2.247973266,0.619341935
27,vacuum,nouns,0.6871795,2.267171728,0.637310606
28,vacuum,nouns,0.7992472,2.322219295,0.743804511
29,vacuum,nouns,0.7323232,2.330413773,0.691653376
30,vacuum,nouns,0.8271186,2.385606274,0.783315352
16,vanilla,nouns,0.00209205,1.707570176,0.077333361
17,vanilla,nouns,0,1.716003344,0.086702941
18,vanilla,nouns,0.0158371,1.748188027,0.143135871
19,vanilla,nouns,0.0304878,1.748188027,0.186674871
20,vanilla,nouns,0.04744526,1.799340549,0.198000119
21,vanilla,nouns,0.04926108,1.799340549,0.222836317
22,vanilla,nouns,0.075,1.819543936,0.32851145
23,vanilla,nouns,0.09541985,1.84509804,0.370032555
24,vanilla,nouns,0.1234991,1.959041392,0.416872799
25,vanilla,nouns,0.1891892,1.963787827,0.466259005
26,vanilla,nouns,0.1933702,1.977723605,0.53610401
27,vanilla,nouns,0.2974359,1.991226076,0.566456088
28,vanilla,nouns,0.3475533,2.021189299,0.681129818
29,vanilla,nouns,0.3535354,2.064457989,0.63214449
30,vanilla,nouns,0.4474576,2.133538908,0.743099274
16,vitamin,nouns,0.01778243,0.698970004,0.023221757
17,vitamin,nouns,0.05128205,0.84509804,0.122344322
18,vitamin,nouns,0.06108597,0.84509804,0.192081448
19,vitamin,nouns,0.125,0.84509804,0.261890244
20,vitamin,nouns,0.1350365,0.903089987,0.239752948
21,vitamin,nouns,0.1477833,1,0.252390611
22,vitamin,nouns,0.215,1.146128036,0.372962963
23,vitamin,nouns,0.2862595,1.255272505,0.445945946
24,vitamin,nouns,0.3344768,1.380211242,0.467574176
25,vitamin,nouns,0.4114114,1.380211242,0.517347134
26,vitamin,nouns,0.4751381,1.447158031,0.594560136
27,vitamin,nouns,0.5076923,1.477121255,0.613986014
28,vitamin,nouns,0.6148055,1.491361694,0.745203604
29,vitamin,nouns,0.5858586,1.633468456,0.672947423
30,vitamin,nouns,0.6576271,1.740362689,0.786440678
16,wait,verbs,0.01464435,2.698100546,0.063813944
17,wait,verbs,0.02930403,2.7355989,0.072509479
18,wait,verbs,0.07239819,2.781755375,0.123606287
19,wait,verbs,0.09756098,2.836324116,0.160848409
20,wait,verbs,0.1423358,2.906335042,0.182147594
21,wait,verbs,0.182266,2.971739591,0.217795767
22,wait,verbs,0.27,3.014520539,0.323406573
23,wait,verbs,0.3358779,3.05804623,0.368238188
24,wait,verbs,0.3773585,3.126780577,0.412709809
25,wait,verbs,0.4504505,3.163161375,0.460846187
26,wait,verbs,0.4972376,3.195622944,0.539916724
27,wait,verbs,0.5487179,3.241546481,0.573344064
28,wait,verbs,0.7202008,3.27989498,0.696229255
29,wait,verbs,0.6515152,3.324282455,0.64663805
30,wait,verbs,0.7694915,3.399500661,0.754880542
16,wake,verbs,0.005230126,1.806179974,0.17820289
17,wake,verbs,0.007326007,1.851258349,0.186631049
18,wake,verbs,0.03846154,1.892094603,0.262375903
19,wake,verbs,0.06097561,1.919078092,0.286962967
20,wake,verbs,0.09854015,2.033423755,0.3163382
21,wake,verbs,0.1280788,2.195899652,0.34481676
22,wake,verbs,0.23,2.290034611,0.464114035
23,wake,verbs,0.2480916,2.354108439,0.4893913
24,wake,verbs,0.3413379,2.423245874,0.532691613
25,wake,verbs,0.4414414,2.469822016,0.567252022
26,wake,verbs,0.4917127,2.525044807,0.636522245
27,wake,verbs,0.5282051,2.57634135,0.651351791
28,wake,verbs,0.7001255,2.619093331,0.768932419
29,wake,verbs,0.6262626,2.667452953,0.720004196
30,wake,verbs,0.7728814,2.695481676,0.803927185
16,walk,verbs,0.08263598,2.744292983,0.071231198
17,walk,verbs,0.1208791,2.794488047,0.083287131
18,walk,verbs,0.2579186,2.859738566,0.138031737
19,walk,verbs,0.3353659,2.87909588,0.182912117
20,walk,verbs,0.3138686,2.915927212,0.19928483
21,walk,verbs,0.4187192,2.965201701,0.233723574
22,walk,verbs,0.56,3.009875634,0.34368985
23,walk,verbs,0.610687,3.027757205,0.396208021
24,walk,verbs,0.6672384,3.075911761,0.433307226
25,walk,verbs,0.7237237,3.098989639,0.48163458
26,walk,verbs,0.7237569,3.113609151,0.559906084
27,walk,verbs,0.7538462,3.14332713,0.581538462
28,walk,verbs,0.8883312,3.169086357,0.712726148
29,walk,verbs,0.7929293,3.195622944,0.653847354
30,walk,verbs,0.9084746,3.22685757,0.763815643
16,walker,nouns,0.0041841,1.414973348,0.050710425
17,walker,nouns,0.003663004,1.414973348,0.059447497
18,walker,nouns,0.00678733,1.431363764,0.101543785
19,walker,nouns,0.02134146,1.462397998,0.148286375
20,walker,nouns,0.03649635,1.462397998,0.16347848
21,walker,nouns,0.04433498,1.462397998,0.195005945
22,walker,nouns,0.06,1.462397998,0.303534483
23,walker,nouns,0.09541985,1.462397998,0.356277968
24,walker,nouns,0.0703259,1.462397998,0.40551251
25,walker,nouns,0.0960961,1.462397998,0.457647302
26,walker,nouns,0.1657459,1.491361694,0.528871859
27,walker,nouns,0.1846154,1.491361694,0.557650951
28,walker,nouns,0.2245922,1.505149978,0.679937827
29,walker,nouns,0.2121212,1.505149978,0.625810342
30,walker,nouns,0.2881356,1.72427587,0.694946354
16,wanna,function_words,0.05753138,3.900203213,0.086255576
17,wanna,function_words,0.03663004,3.921842481,0.100475285
18,wanna,function_words,0.09954751,3.972387999,0.162587416
19,wanna,function_words,0.1676829,4.011189688,0.21091633
20,wanna,function_words,0.1861314,4.050611731,0.230161584
21,wanna,function_words,0.2167488,4.078021581,0.263654387
22,wanna,function_words,0.355,4.099300726,0.375682261
23,wanna,function_words,0.4427481,4.120080134,0.425445233
24,wanna,function_words,0.4751286,4.189574526,0.466626824
25,wanna,function_words,0.5075075,4.212001058,0.513534292
26,wanna,function_words,0.6685083,4.236587641,0.598685385
27,wanna,function_words,0.6564103,4.265030198,0.613063675
28,wanna,function_words,0.7854454,4.290568799,0.742413682
29,wanna,function_words,0.6969697,4.328440767,0.68595427
30,wanna,function_words,0.8,4.356542112,0.787110782
16,was,function_words,0.003138075,3.549983611,0.059106998
17,was,function_words,0,3.580468784,0.065711125
18,was,function_words,0.009049774,3.643353962,0.104033968
19,was,function_words,0.009146341,3.673389578,0.14341727
20,was,function_words,0.01459854,3.69966432,0.159803174
21,was,function_words,0.009852217,3.732313327,0.184994918
22,was,function_words,0.06,3.76514679,0.286691058
23,was,function_words,0.07633588,3.791971201,0.328078257
24,was,function_words,0.08576329,3.896305707,0.364895164
25,was,function_words,0.1501502,3.930184652,0.413851294
26,was,function_words,0.2099448,3.958468318,0.50321097
27,was,function_words,0.225641,3.987442805,0.529865159
28,was,function_words,0.3425345,4.020899673,0.652970597
29,was,function_words,0.3181818,4.060773363,0.607363047
30,was,function_words,0.4508475,4.091068732,0.71738097
16,wash,verbs,0.05020921,2.613841822,0.074511599
17,wash,verbs,0.05860806,2.635483747,0.080990531
18,wash,verbs,0.1515837,2.666517981,0.140601154
19,wash,verbs,0.2195122,2.683947131,0.189500626
20,wash,verbs,0.2883212,2.71432976,0.210739801
21,wash,verbs,0.3251232,2.763427994,0.238849294
22,wash,verbs,0.475,2.812244697,0.351876997
23,wash,verbs,0.5229008,2.862727528,0.394784019
24,wash,verbs,0.6072041,2.912753304,0.440612642
25,wash,verbs,0.6636637,2.94792362,0.488422317
26,wash,verbs,0.6906077,2.999130541,0.564271764
27,wash,verbs,0.6512821,3.018700499,0.582927665
